fecha_iso,fecha_publicada,USDPEN,EURUSD,GBPUSD,CNHUSD,JPYUSD,ARSUSD,AUDUSD,BOBUSD,BRLUSD,CADUSD,CHFUSD,CLPUSD,COPUSD,HKDUSD,INRUSD,KRWUSD,MXNUSD,NOKUSD,PYGUSD,SEKUSD,SGDUSD,THBUSD,TRYUSD,UYUUSD
2026-03-02,02/03/2026,3.363,1.1697270294380018,1.3408421052631578,0.14487303003270888,0.006355932203389831,0.0007181088314005353,0.7083660422242046,0.14573000297353556,0.19347992863514718,0.7301938745168005,1.2836969967291108,0.001134998513232233,0.0002670234909307166,0.1278611358905739,0.010933095450490635,0.0006809396372286649,0.05776390127862028,0.1043931013975617,0.00015492120130835562,0.10933095450490633,0.7851760333035981,0.031862027951234016,0.022760035682426405,0.025920011894142135
2026-03-03,03/03/2026,3.405,1.1617101321585903,1.3354698972099854,0.14457591776798825,0.006343906020558003,0.0007080763582966226,0.7042748898678415,0.14574096916299561,0.19005286343612335,0.7316361233480176,1.2789359765051396,0.001106020558002937,0.0002631424375917768,0.1281201174743025,0.010933039647577095,0.0006731277533039648,0.05670102790014684,0.10327694566813511,0.00015301027900146844,0.10793186490455213,0.7830848751835536,0.031701908957415564,0.022748017621145374,0.025641116005873717
2026-03-04,04/03/2026,3.409,1.1626559108242887,1.3351129363449694,0.1450328542094456,0.006364036374303315,0.0007139923731299502,0.7071639777060722,0.14574097975946027,0.19179906130830154,0.73168905837489,1.282051041361103,0.0011170431211498975,0.0002669404517453799,0.12790789087709006,0.01085303608096216,0.0006840715752420064,0.05690906424171312,0.1038028747433265,0.00015312408330888825,0.10902405397477268,0.7841909650924025,0.03169199178644764,0.022753006746846584,0.025549134643590495
2026-03-05,05/03/2026,3.428,1.1587491248541424,1.3333331388564762,0.14471995332555426,0.006341015169194866,0.0007109101516919486,0.6988611435239207,0.1457409568261377,0.18942590431738623,0.7305670945157526,1.278282088681447,0.0010950991831971996,0.00026487747957992997,0.12793086347724622,0.01091686114352392,0.0006738623103850642,0.05626108518086348,0.10314294049008169,0.00015402567094515755,0.10800204200700116,0.7794839556592765,0.03144807467911318,0.022729871645274215,0.02508401400233372
2026-03-06,06/03/2026,3.473,1.1598240714080048,1.338687877915347,0.14489000863806506,0.0063360207313561765,0.0007068816585084942,0.701951050964584,0.1457408580477973,0.1900558594874748,0.7359429887705154,1.286835876763605,0.0010978980708321337,0.00026490066225165563,0.12784105960264902,0.010898934638640945,0.0006740570112294847,0.05614195220270659,0.10419809962568384,0.00015490930031672904,0.10879988482579901,0.781799884825799,0.03142700835012958,0.022693060754391016,0.024879930895479414
2026-03-09,09/03/2026,3.488,1.1579429472477063,1.3386880733944952,0.1448119266055046,0.006315080275229358,0.0007061353211009174,0.7035811353211009,0.14573595183486238,0.19173996559633028,0.7361060779816514,1.2823798738532108,0.0010928899082568806,0.00026605504587155966,0.1279071100917431,0.010831995412844037,0.000678038990825688,0.05615510321100917,0.10378497706422019,0.00015395642201834864,0.10858600917431192,0.7823500573394495,0.03128899082568807,0.022696961009174312,0.024938073394495414
2026-03-10,10/03/2026,3.442,1.164551133062173,1.3460761185357348,0.14571702498547354,0.00634485764090645,0.0007149912841371295,0.7156150493898896,0.14573590935502614,0.19439395700174317,0.7369741429401511,1.28733294596165,0.0011281231841952354,0.00026990122022080184,0.127801859384079,0.01089308541545613,0.0006818710052295177,0.05709296920395119,0.10400813480534572,0.00015398024404416035,0.10953399186519465,0.7870299244625217,0.031805055200464845,0.022712957582800695,0.025043869843114467
2026-03-11,11/03/2026,3.423,1.1571399357288927,1.3410219106047327,0.14552410166520596,0.006295939234589542,0.0007169149868536371,0.714591878469179,0.14581507449605607,0.19360005842827926,0.7361600934852468,1.282874087058136,0.0011130587204206835,0.00026993865030674845,0.12778702892199825,0.010865030674846626,0.0006768916155419223,0.05652293309962022,0.10361408121530821,0.0001551270815074496,0.1083949751679813,0.7848679520888109,0.031411919368974583,0.02268711656441718,0.024959100204498975
2026-03-12,12/03/2026,3.444,1.1522058652729386,1.3356480836236935,0.1453678861788618,0.006277003484320557,0.0007168989547038327,0.7085670731707318,0.14576190476190476,0.19166608594657375,0.7338911149825784,1.2748600464576074,0.0010929152148664344,0.00027090592334494775,0.12775987224157956,0.010846980255516841,0.0006718931475029037,0.056137049941927995,0.10306794425087108,0.00015505226480836236,0.1070479094076655,0.7823498838559814,0.031119047619047623,0.022669860627177702,0.02477090592334495
2026-03-13,13/03/2026,3.45,1.1441649275362318,1.3246791304347825,0.14490202898550725,0.006266086956521738,0.0007159420289855073,0.7003779710144926,0.1458559420289855,0.18900695652173913,0.7282260869565217,1.2661428985507246,0.0010889855072463766,0.00027014492753623184,0.12775014492753622,0.010815942028985507,0.0006669565217391304,0.05591391304347826,0.10256086956521739,0.00015391304347826086,0.1059,0.779544927536232,0.030851014492753622,0.02263188405797101,0.024631014492753622
2026-03-16,16/03/2026,3.432,1.1494251165501166,1.3304950466200465,0.14508100233100235,0.0062791375291375295,0.0007159090909090909,0.705666958041958,0.14582400932400932,0.19020396270396273,0.7311011072261072,1.2687138694638693,0.0010979020979020979,0.000270979020979021,0.12770687645687645,0.01081993006993007,0.0006698717948717948,0.05640297202797203,0.10326486013986015,0.00015501165501165503,0.10690792540792542,0.7820439976689978,0.030881118881118882,0.022638986013986014,0.024738053613053614
